paper_id,title,year,citation_count,venue,fields_of_study,topics,topic_ids,primary_topic
20ba55ee3229db5cb190a00e788c59f08d2a767d,Self-Training With Noisy Student Improves ImageNet Classification,2019,2645,Computer Vision and Pattern Recognition,Computer Science;Mathematics,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
21248bcc81539e7cd1ef83b3b184768603f6f247,Hybrid Task Cascade for Instance Segmentation,2019,1460,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
213681e6084e7299e76843e292bed50cc789f05b,An End-to-End Learning-based Cost Estimator,2019,257,Proceedings of the VLDB Endowment,Computer Science,['Databases and Data Management'],['databases_and_data_management'],Databases and Data Management
21648dd098a3c0ae871844b254775fec14df6904,Shifting More Attention to Video Salient Object Detection,2019,478,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
21926651e49cfd5b7c00c62777a59e057345137e,"FAMNet: Joint Learning of Feature, Affinity and Multi-Dimensional Assignment for Online Multiple Object Tracking",2019,226,IEEE International Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
21a5b8705e4c5d095365a173c8f4750e16cf0abb,Monocular 3D Object Detection and Box Fitting Trained End-to-End Using Intersection-over-Union Loss,2019,77,arXiv.org,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
226f98d49e73c58fdf21f87330d16ecfdbe6b3b0,CenterMask: Real-Time Anchor-Free Instance Segmentation,2019,636,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
235b9cd950d259b8ee2e0cc47ec66aac0e1bad10,Towards Generalization Across Depth for Monocular 3D Object Detection,2019,75,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
248824ec5d9b4ddf0c36cdc51b6b57af6e881328,Choosing Transfer Languages for Cross-Lingual Learning,2019,254,Annual Meeting of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
2749519e0612c5ccc1f9375439d258a2f782c2aa,Towards Universal Object Detection by Domain Attention,2019,211,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
27ac832ee83d8b5386917998a171a0257e2151e2,Attention Augmented Convolutional Networks,2019,1132,IEEE International Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
295065d942abca0711300b2b4c39829551060578,BERTScore: Evaluating Text Generation with BERT,2019,7677,International Conference on Learning Representations,Computer Science,"['Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
29ddc1f43f28af7c846515e32cc167bc66886d0c,Parameter-Efficient Transfer Learning for NLP,2019,5822,International Conference on Machine Learning,Computer Science;Mathematics,"['Machine Learning', 'Natural Language Processing']","['machine_learning', 'natural_language_processing']",Machine Learning
29dfdb6bf2b44ea57525a6b89b72cb74413fb5a5,Cohort selection for clinical trials: n2c2 2018 shared task track 1,2019,81,J. Am. Medical Informatics Assoc.,Computer Science;Medicine,['Bioinformatics and Computational Biology'],['bioinformatics_and_computational_biology'],Bioinformatics and Computational Biology
2a567ebd78939d0861d788f0fedff8d40ae62bf2,Publicly Available Clinical BERT Embeddings,2019,2393,Proceedings of the 2nd Clinical Natural Language Processing Workshop,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'deep_learning', 'machine_learning']",Large Language Models
2a69ddbafb23c63e5e22401664bea229daaeb7d6,Res2Net: A New Multi-Scale Backbone Architecture,2019,2897,IEEE Transactions on Pattern Analysis and Machine Intelligence,Computer Science;Medicine,['Machine Learning'],['machine_learning'],Machine Learning
2ba0905746f38a0409941cf0300b4cb4b95c2dc2,Mask Scoring R-CNN,2019,995,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
2bc1c8bd00bbf7401afcb5460277840fd8bab029,Unicoder-VL: A Universal Encoder for Vision and Language by Cross-modal Pre-training,2019,948,AAAI Conference on Artificial Intelligence,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
2bc3644ce4de7fce5812c1455e056649a47c1bbf,Effective Heart Disease Prediction Using Hybrid Machine Learning Techniques,2019,1261,IEEE Access,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
2bf7c350a8280e7c593d46a60127f99b21517121,On the Variance of the Adaptive Learning Rate and Beyond,2019,2142,International Conference on Learning Representations,Computer Science;Mathematics,"['Optimization', 'Machine Learning']","['optimization', 'machine_learning']",Optimization
2d0fd6eb86f2378262f2c2767e1362fc6a2e27fa,Deep learning in remote sensing applications: A meta-analysis and review,2019,1806,Isprs Journal of Photogrammetry and Remote Sensing,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
2dd479af74395f5731db202934c9cb02fae6e97b,Object Detection in Optical Remote Sensing Images: A Survey and A New Benchmark,2019,1871,Isprs Journal of Photogrammetry and Remote Sensing,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
2ed86532195c068d02c4e3bdcbcd6e249d4d72dd,Extracting health-related causality from twitter messages using natural language processing,2019,62,BMC Medical Informatics and Decision Making,Computer Science;Medicine,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
2fa3f7ce620a1c7155daef6620dd6bb0e01934f3,"Beto, Bentz, Becas: The Surprising Cross-Lingual Effectiveness of BERT",2019,723,Conference on Empirical Methods in Natural Language Processing,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'deep_learning', 'machine_learning']",Large Language Models
2ff41a463a374b138bb5a012e5a32bc4beefec20,Pre-Training with Whole Word Masking for Chinese BERT,2019,1249,arXiv.org,Computer Science,"['Deep Learning', 'Large Language Models', 'Machine Learning', 'Natural Language Processing']","['deep_learning', 'large_language_models', 'machine_learning', 'natural_language_processing']",Deep Learning
303108725216724ca07167da5580ba4783d12bcc,Monocular 3D Object Detection Leveraging Accurate Proposals and Shape Reconstruction,2019,266,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
329b84a919bfd1771be5bd14fa81e7b3f74cc961,An Introduction to Variational Autoencoders,2019,2831,Found. Trends Mach. Learn.,Computer Science;Mathematics,"['Generative Models', 'Deep Learning', 'Machine Learning']","['generative_models', 'deep_learning', 'machine_learning']",Generative Models
32a69681c103807704f71b838454c7924ceec5ce,Libra R-CNN: Towards Balanced Learning for Object Detection,2019,1441,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
335613303ebc5eac98de757ed02a56377d99e03a,What Does BERT Learn about the Structure of Language?,2019,1455,Annual Meeting of the Association for Computational Linguistics,Computer Science,"['Large Language Models', 'Natural Language Processing', 'Deep Learning', 'Machine Learning']","['large_language_models', 'natural_language_processing', 'deep_learning', 'machine_learning']",Large Language Models
335d0cd846e8c91c0802ddb5c5f1f484420f50e9,Gliding Vertex on the Horizontal Bounding Box for Multi-Oriented Object Detection,2019,832,IEEE Transactions on Pattern Analysis and Machine Intelligence,Computer Science;Medicine,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
340b59e6ee93d30c055b5e89a7cfbc88874c9958,EditNTS: An Neural Programmer-Interpreter Model for Sentence Simplification through Explicit Editing,2019,164,Annual Meeting of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
3448e3c55cf3b1f25aab4719eb094a95dbe7f05e,A survey on semi-supervised learning,2019,2315,Machine-mediated learning,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
347bac45298f37cd83c3e79d99b826dc65a70c46,Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets,2019,942,BioNLP@ACL,Computer Science,"['Bioinformatics and Computational Biology', 'Large Language Models', 'Machine Learning', 'Natural Language Processing', 'Deep Learning']","['bioinformatics_and_computational_biology', 'large_language_models', 'machine_learning', 'natural_language_processing', 'deep_learning']",Bioinformatics and Computational Biology
361c00b22e29d0816ca896513d2c165e26399821,Grandmaster level in StarCraft II using multi-agent reinforcement learning,2019,4167,Nature,Medicine;Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
36e5f89a7be2ccebe4d30988ccc501cb974315bb,"Deep Multi-Modal Object Detection and Semantic Segmentation for Autonomous Driving: Datasets, Methods, and Challenges",2019,1234,IEEE transactions on intelligent transportation systems (Print),Computer Science;Engineering,"['Computer Vision', 'Natural Language Processing', 'Robotics and Control', 'Machine Learning']","['computer_vision', 'natural_language_processing', 'robotics_and_control', 'machine_learning']",Computer Vision
3749e7775f39868915cb047ca212b90f62f7e4af,Attentional PointNet for 3D-Object Detection in Point Clouds,2019,55,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
3813b88a4ec3c63919df47e9694b577f4691f7e5,A survey on Image Data Augmentation for Deep Learning,2019,10717,Journal of Big Data,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
395de0bd3837fdf4b4b5e5f04835bcc69c279481,"BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension",2019,12221,Annual Meeting of the Association for Computational Linguistics,Computer Science;Mathematics,"['Deep Learning', 'Natural Language Processing', 'Machine Learning']","['deep_learning', 'natural_language_processing', 'machine_learning']",Deep Learning
3a7bbc46795929f0eace82b64c44c92a48682fb5,FLAIR: An Easy-to-Use Framework for State-of-the-Art NLP,2019,898,North American Chapter of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
3b2538f84812f434c740115c185be3e5e216c526,Cross-Lingual Ability of Multilingual BERT: An Empirical Study,2019,367,International Conference on Learning Representations,Computer Science,"['Large Language Models', 'Deep Learning', 'Machine Learning', 'Natural Language Processing']","['large_language_models', 'deep_learning', 'machine_learning', 'natural_language_processing']",Large Language Models
3bc945a59b3ff976ab3983dfdd754e18fbb62436,Stacked Cross Refinement Network for Edge-Aware Salient Object Detection,2019,367,IEEE International Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
3c5f1ab37f70db503636075e15b3173f86eea00b,Green AI,2019,1440,,Computer Science;Mathematics,['Machine Learning'],['machine_learning'],Machine Learning
3c8a456509e6c0805354bd40a35e3f2dbf8069b1,"PyTorch: An Imperative Style, High-Performance Deep Learning Library",2019,49452,Neural Information Processing Systems,Computer Science;Mathematics,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
3c926f0f307cf24259ae3a9721736bee00d74c63,Rethinking Classification and Localization for Object Detection,2019,597,Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
